No;Review
49;"""""""kalau lihat dari cover bukunya, kebanyakan teman2 saya tidak terlalu tertarik untuk membacanya. alhamdulillah, ketika melihat buku ini saya seperti ingin sekali menyelesaikannya. buku ini saya baca pertama kali saya kelas 2 smp atau kira2 tahun 2008 kalau tidak salah.
hingga saat ini, sepertinya sudah lebih dari 10 kali saya mengulang membaca buku ini. 
ceritanya sederhana, tidak muluk2. tapi, banyak sekali qoute2 yang benar2 mengena di hati pembacanya, seperti saya ini
benar2 buku yang sangat menginspirasi para kawula muda.""""
""
"
