No;Review
52;"""""""*short review (ngga sempat buat full review dengan sinopsisnya)

Menurutku sebenarnya buku ini bagus sekali. Terlebih dengan judul yang sangat-sangat bagus (menurutku), dengan arti yang sangat mendukung. Ceritanya juga bisa dinikmati dengan baik. Aku sangat menikmati gaya cerita Tere-Liye, karena penulisannya puitis sekali. :):)
Sayangnya aku kecewa dengan ending-nya. Jadi, dari buku yang inginnya aku kasi rating 5, akhirnya aku kasi 4 aja. 
But overall, buku ini bagus dan ada pelajaran yang bisa diambil juga dari cerita ini. :):)""""
""
"
