No;Review
53;"""Bagus, saya suka. Tapi buku Om Tere favorit saya tetap masih Bidadari Bidadari Surga dan Kau, Aku dan Sepucuk Angpau Merah sama Berjuta Rasanya (yg lain lagi dalam proses mau dibaca & dikoleksi) Menuju ke Ending greget banget, tapi saya kesel banget tuh sama Danar jadinya -_- Saya suka deh sama Dede, tipikal adek yang asik ya kayaknya :D Ga banyak komentar sih, saya suka seperti biasa banyak pesan moralnya, bikin penasaran dan nagih, tp masih ada beberapa typo. Saya jd ngerti kenapa ada """"DAUN itu"""" di kover sama di judulnya, hehehe :) Kali ini empat bintang! Suka banget!
""
"
