No;Review
44;"""""""Sudah lama tertarik sama Tere liye bingung mau yang mana trus direkomen temen yg ini. terus setelah bolak balik bbrp kali ke toko buku akhirnya aku beli juga...dan...amazed with how he tell us the story....
cerita menarik dan beberapa kalimat mendalam yang dalemmm bgt isinya....

hal 247
"""""""" Dulu anne pernah bilang, orang yang memendam perasaan sering kali terjebak oleh hatinya sendiri. sibuk meranfkai semua kejadian disekitarnya untuk membenarkan hatinya berharap. sibuk menghubungkan banyak hal agar hatinya senang menimbun mimpi. sehingga suatu ketika dia tidak tahu lagi mana simpul yang nyata dan mana simpul yang dusta.""""""""""""
""
"
