No;Review
31;"""""""Baca buku ini sebenarnya tanpa kesengajaan, selama ini aku ga pernah baca buku tere-liye kec yg hafalan solat delisa (nangiiis). Gara2 gada novel lagi, aku baca buku ini dan... gilaaa rame bgt. sedih. pikiran aku tuh kya terhipnotis sama buku itu, seakan aku pemeran utama cewenya (lupa namanya). Efek baca buku ini terus berlanjut, setiap aku pergi ke Gramedia aku pasti nyari kaca dan ngelamun, ngebayangin apaa aja. 

Yang bikin kesel tuh,,cerita ini ga bisa dirubah. ga ngasih kesempatan mereka nyatu. si cowoknya udah keburu nikah. jadinya tuh bikin sesek yang... gtuu deh,,selese bacanya jadi uring-uringan. 

Tapi ini buku keren bangeeeet,, buku kedua tere liye yang aku baca. dan dua-duanya bikin mata aku BENGKAK""""
""
"
