No;Review
43;"""""""ngga nyangka banget nemu novel ini
penuh inspirasi + cerita yang menyentuh
jadi tentang dua manusia yg jatuh cinta, yang saling tak mengungkapkannya satu sama lain melalui perkataan namun terlihat melalui perbuatan. hal itu yang membuat rumit, dimana yang satu tidak mengungkpkan karena pikiran rasionalnya dan yang satu tak mengungkapkan karena memikirkan perasaan yg lain dan kedepannya bagaimana jik perasaan itu diungkapkan. walupun akhirny masing-masing tau
tapi saya nangkapnya 80% berujung sedih, karena hanya diakhiri kata, tanpa perbuatan dalam bentuk penjelasan
tapi lagi, novel ini recommended (y) """"
""
"
