No;Review
54;"""""""Ugh saya benar2 terkesima atas novel ini. Mungkin atas gaya bahasanya yang relaxing dan benar - benar tertata rapi tanpa harus buru2 melompat ke cerita lain. Gara2 novel ini saya menjadi salah satu fans Tere Liye :D 

Ada banyak bagian2 novel ini yg dapat menitikkan air mata saya, membuat saya kagum, membuat saya menerima informasi baru, dan membuat saya menjadi sedikit banyak belajar tentang kehidupan itu sendiri. 10/10 untuk semua itu.

Tetap berkarya ya Oom, kami penyuka cerita anti mainstream akan selalu setia kok :B""""
""
"
