No;Review
30;"""""""Sebuah buku agar kita belajar mengerti, menerima, dan memahami atas perasaan kita. Dari semua buku Tere Liye, buku inilah yang paling saya sukai. Buku yang bercerita agar kita dapat mengerti perasaan sendiri maupun orang lain, menerima takdir hidup meski bukan berarti pasrah, dan memahami apa yang digariskan Tuhan untuk kita.

Buku ini mengisahkan tentang percintaan yang sederhana namun sangat mengena. Perbedaan umur belasan tahun yang menahan keduanya untuk saling jujur hingga tak berakhir menyatunya sepasang adam dan hawa. Saya pikir kisah percintaan di sini bukanlah kisah yang banyak diceritakan pada novel teenlit. Sekali lagi, sangat sederhana namun makna bagi kehidupan sangat mengena.""""
""
"
